Year,Month,Chamber,CO2,Nitrogen,Treatment,Depth,SampleID,SO4,Cl,Salinity
2006,September,4,0,1,2,20,L4-20,8.577969432,187.8823498,12.03542175
2006,September,4,0,1,2,40,L4-40,4.00944791,144.1112468,9.231525866
2006,September,4,0,1,2,80,L4-80,3.875355583,150.686835,9.652745878
2006,September,5,1,1,4,20,L5-20,6.651085465,177.4249196,11.36553811
2006,September,5,1,1,4,40,L5-40,6.373827199,149.6234217,9.584625592
2006,September,5,1,1,4,80,L5-80,2.115436681,118.2262031,7.573377852
2006,September,6,0,0,1,20,L6-20,6.155214182,175.3786441,11.23445749
2006,September,6,0,0,1,40,L6-40,7.544098565,173.5878364,11.11974166
2006,September,6,0,0,1,80,L6-80,2.947398628,122.5186544,7.848344344
2006,September,7,0,0,1,20,L7-20,9.592005614,190.3670042,12.19458411
2006,September,7,0,0,1,40,L7-40,7.313636931,161.7405106,10.36082389
2006,September,7,0,0,1,80,L7-80,5.476631316,159.4561495,10.21449194
2006,September,8,1,0,3,20,L8-20,5.173505926,155.9467898,9.989688856
2006,September,8,1,0,3,40,L8-40,8.311550218,187.9731114,12.04123577
2006,September,8,1,0,3,80,L8-80,7.790352464,177.3157659,11.35854593
2006,September,9,1,0,3,20,L9-20,6.516606363,171.2499774,10.96998274
2006,September,9,1,0,3,40,L9-40,6.280548971,146.5581044,9.388267034
2006,September,9,1,0,3,80,L9-80,4.792018091,150.5473089,9.643808095
2006,September,10,0,1,2,20,L10-20,12.680131,201.2045501,12.88881725
2006,September,10,0,1,2,40,L10-40,7.341437929,154.2178195,9.878934212
2006,September,10,0,1,2,80,L10-80,3.933399875,131.4633963,8.421327962
2006,September,11,0,1,2,20,L11-20,9.943215845,194.2609929,12.44402583
2006,September,11,0,1,2,40,L11-40,6.849987523,161.0826714,10.31868392
2006,September,11,0,1,2,80,L11-80,4.20492826,141.1733992,9.043332779
2006,September,12,1,1,4,20,L12-20,10.08458827,212.8101777,13.63225229
2006,September,12,1,1,4,40,L12-40,12.63160012,226.860189,14.53227002
2006,September,12,1,1,4,80,L12-80,6.664918902,165.3024288,10.58899378
2006,September,13,1,0,3,20,L13-20,8.401771678,206.459481,13.2254384
2006,September,13,1,0,3,40,L13-40,6.603340611,160.0013935,10.24941927
2006,September,13,1,0,3,80,L13-80,3.836487835,151.5851594,9.710290877
2006,September,14,0,1,2,20,L14-20,7.498512165,205.0810014,13.13713555
2006,September,14,0,1,2,40,L14-40,3.696756082,120.0067165,7.687434247
2006,September,14,0,1,2,80,L14-80,2.152448534,111.9496333,7.171312402
2006,September,15,1,1,4,20,L15-20,6.789722396,169.1065247,10.83267712
2006,September,15,1,1,4,40,L15-40,8.488150343,179.8536474,11.52111792
2006,September,15,1,1,4,80,L15-80,5.251830942,138.6256446,8.880128334
2006,September,16,0,0,1,20,L16-20,10.18710751,221.4461721,14.18545811
2006,September,16,0,0,1,40,L16-40,6.522002495,152.8112525,9.788832132
2006,September,16,0,0,1,80,L16-80,4.590343107,129.480897,8.294332725
2006,September,17,0,0,1,20,L17-20,7.521659389,181.1892891,11.60667666
2006,September,17,0,0,1,40,L17-40,5.515973175,133.5292863,8.553665052
2006,September,17,0,0,1,80,L17-80,3.758892701,127.5283441,8.169255799
2006,September,18,1,1,4,20,L18-20,10.77768871,194.1577207,12.4374104
2006,September,18,1,1,4,40,L18-40,4.675717405,137.8281975,8.829045347
2006,September,18,1,1,4,80,L18-80,3.26077043,121.7246714,7.797483257
2006,September,19,1,0,3,20,L19-20,6.414385527,176.0311904,11.2762584
2006,September,19,1,0,3,40,L19-40,5.475782907,142.0307701,9.098254376
2006,September,19,1,0,3,80,L19-80,3.059332502,111.8550042,7.165250639
2006,September,20,0,1,2,20,L20-20,6.201497193,177.8949337,11.39564635
2006,September,20,0,1,2,40,L20-40,4.086091703,124.4444739,7.971708776
2006,September,20,0,1,2,80,L20-80,2.833814722,110.1698759,7.057304435
2006,November,1,1,1,4,20,L1-20,6.811241422,165.208048,10.58294792
2006,November,1,1,1,4,40,L1-40,5.349975047,148.8821298,9.537139801
2006,November,1,1,1,4,80,L1-80,2.69062383,130.3229083,8.34827041
2006,November,2,0,0,1,20,L2-20,5.428976918,165.3378195,10.59126084
2006,November,2,0,0,1,40,L2-40,4.694273238,151.3598025,9.695854935
2006,November,2,0,0,1,80,L2-80,2.164950094,127.7585388,8.184001641
2006,November,3,1,0,3,20,L3-20,4.311603244,158.5013653,10.15333023
2006,November,3,1,0,3,40,L3-40,3.777392389,138.3096474,8.859886139
2006,November,3,1,0,3,80,L3-80,3.558886463,131.3633286,8.41491781
2006,November,4,0,1,2,20,L4-20,7.428106675,169.7211707,10.87205021
2006,November,4,0,1,2,40,L4-40,4.306865253,145.7308152,9.335272422
2006,November,4,0,1,2,80,L4-80,2.802691828,133.358615,8.54273216
2006,November,5,1,1,4,20,L5-20,5.721400499,147.8165924,9.468883447
2006,November,5,1,1,4,40,L5-40,5.895973175,156.2547475,10.00941606
2006,November,5,1,1,4,80,L5-80,2.451830942,116.0690268,7.435193129
2006,November,6,0,0,1,20,L6-20,4.692517155,152.46378,9.766573687
2006,November,6,0,0,1,40,L6-40,5.064859638,149.3088717,9.564476097
2006,November,6,0,0,1,80,L6-80,2.465171553,120.5040056,7.719289669
2006,November,7,0,0,1,20,L7-20,8.371048035,166.7571819,10.68218257
2006,November,7,0,0,1,40,L7-40,6.747835309,158.9439154,10.18167917
2006,November,7,0,0,1,80,L7-80,3.212414223,133.5889986,8.55749011
2006,November,8,1,0,3,20,L8-20,5.187965273,152.7422294,9.784410644
2006,November,8,1,0,3,40,L8-40,6.16415471,154.1096023,9.872002018
2006,November,8,1,0,3,80,L8-80,3.591740487,129.8651819,8.318949305
2006,November,9,1,0,3,20,L9-20,4.378998752,133.0639803,8.523858407
2006,November,9,1,0,3,40,L9-40,5.854472863,156.2855176,10.01138713
2006,November,9,1,0,3,80,L9-80,4.490960699,144.8305331,9.277602017
2006,November,10,0,1,2,20,L10-20,8.550988771,168.1030155,10.76839418
2006,November,10,0,1,2,40,L10-40,7.593752339,161.7729506,10.36290194
2006,November,10,0,1,2,80,L10-80,3.988618216,133.4252976,8.547003728
2006,November,11,0,1,2,20,L11-20,8.750355583,169.1208829,10.83359689
2006,November,11,0,1,2,40,L11-40,7.00371491,170.6006629,10.92838885
2006,November,11,0,1,2,80,L11-80,3.437997505,133.666866,8.562478153
2006,November,12,1,1,4,20,L12-20,6.531824704,161.6626037,10.35583332
2006,November,12,1,1,4,40,L12-40,7.715851528,166.8255092,10.68655949
2006,November,12,1,1,4,80,L12-80,6.124235808,154.1834556,9.876732925
2006,November,13,1,0,3,20,L13-20,5.746428571,140.5391763,9.002705637
2006,November,13,1,0,3,40,L13-40,5.563078603,153.0651904,9.805098927
2006,November,13,1,0,3,80,L13-80,3.093041173,131.2874245,8.410055534
2006,November,14,0,1,2,20,L14-20,4.921952589,159.9668575,10.24720696
2006,November,14,0,1,2,40,L14-40,5.042420462,149.1043836,9.551376973
2006,November,14,0,1,2,80,L14-80,2.250371179,125.487402,8.038516819
2006,November,15,1,1,4,20,L15-20,5.437601372,151.5910071,9.710665468
2006,November,15,1,1,4,40,L15-40,5.647551466,153.627086,9.841092921
2006,November,15,1,1,4,80,L15-80,4.014320025,133.1718928,8.530771085
2006,November,16,0,0,1,20,L16-20,7.264878353,168.2041354,10.77487174
2006,November,16,0,0,1,40,L16-40,6.446924517,163.3896248,10.4664631
2006,November,16,0,0,1,80,L16-80,3.780904554,137.4863554,8.807147579
2006,November,17,0,0,1,20,L17-20,7.031940112,168.3279549,10.78280338
2006,November,17,0,0,1,40,L17-40,6.010558328,155.7946037,9.979940091
2006,November,17,0,0,1,80,L17-80,3.896980661,137.3833173,8.80054715
2006,November,18,1,1,4,20,L18-20,8.60536806,177.5089525,11.37092111
2006,November,18,1,1,4,40,L18-40,5.162423581,146.8889506,9.409460433
2006,November,18,1,1,4,80,L18-80,2.49051466,114.7447532,7.350362611
2006,November,19,1,0,3,20,L19-20,5.99602932,152.8745416,9.792886318
2006,November,19,1,0,3,40,L19-40,4.904656893,143.4200564,9.187249487
2006,November,19,1,0,3,80,L19-80,3.448150343,119.5672412,7.659282271
2006,November,20,0,1,2,20,L20-20,7.423842795,168.6593117,10.80402949
2006,November,20,0,1,2,40,L20-40,4.65282907,146.4786488,9.383177257
2006,November,20,0,1,2,80,L20-80,2.75238927,109.482048,7.01324345
2006,June,1,1,1,4,20,L1-20,5.670754835,130.6386403,8.368495619
2006,June,1,1,1,4,40,L1-40,5.809217093,141.8160339,9.084498769
2006,June,1,1,1,4,80,L1-80,2.713356207,123.4755769,7.909643024
2006,June,2,0,0,1,20,L2-20,5.375081098,136.3460592,8.734102315
2006,June,2,0,0,1,40,L2-40,4.242061759,135.4419238,8.676185073
2006,June,2,0,0,1,80,L2-80,2.431032439,117.8256164,7.547717007
2006,June,3,1,0,3,20,L3-20,6.091809108,138.8348632,8.893530491
2006,June,3,1,0,3,40,L3-40,4.24716781,134.9130945,8.642309244
2006,June,3,1,0,3,80,L3-80,3.549198378,116.0309337,7.432752956
2006,June,4,0,1,2,20,L4-20,4.975545852,127.3869337,8.160197308
2006,June,4,0,1,2,40,L4-40,5.069984404,145.5227588,9.321944713
2006,June,4,0,1,2,80,L4-80,2.707407985,123.2865275,7.897532872
2006,June,5,1,1,4,20,L5-20,5.639176544,138.1331171,8.848577933
2006,June,5,1,1,4,40,L5-40,5.96878665,138.720914,8.886231115
2006,June,5,1,1,4,80,L5-80,2.619145352,112.7243836,7.220941476
2006,June,6,0,0,1,20,L6-20,4.995817218,117.838426,7.548537565
2006,June,6,0,0,1,40,L6-40,5.365985652,140.9329788,9.027931899
2006,June,6,0,0,1,80,L6-80,2.244366812,113.453292,7.267633994
2006,June,7,0,0,1,20,L7-20,7.124656893,143.817653,9.212718791
2006,June,7,0,0,1,40,L7-40,6.930040549,137.3398279,8.797761298
2006,June,7,0,0,1,80,L7-80,3.043106675,129.4021693,8.289289568
2006,June,8,1,0,3,20,L8-20,6.096724891,124.9064457,8.001301835
2006,June,8,1,0,3,40,L8-40,6.906883968,139.4113935,8.930461957
2006,June,8,1,0,3,80,L8-80,3.299840923,122.7132779,7.86081156
2006,June,9,1,0,3,20,L9-20,5.995976294,131.9593258,8.453096287
2006,June,9,1,0,3,40,L9-40,6.988789769,147.8177884,9.468960064
2006,June,9,1,0,3,80,L9-80,4.402174049,145.7516615,9.336607795
2006,June,10,0,1,2,20,L10-20,8.57919214,143.3757828,9.184413401
2006,June,10,0,1,2,40,L10-40,6.905683094,150.3803808,9.633114992
2006,June,10,0,1,2,80,L10-80,3.906406737,126.2386911,8.086643011
2006,June,11,0,1,2,20,L11-20,7.093696195,150.3895402,9.633701724
2006,June,11,0,1,2,40,L11-40,6.04055209,117.9178618,7.553626077
2006,June,11,0,1,2,80,L11-80,3.542473487,127.4981523,8.167321767
2006,June,12,1,1,4,20,L12-20,6.543468497,128.8697461,8.255183528
2006,June,12,1,1,4,40,L12-40,7.365137243,144.9719267,9.286659424
2006,June,12,1,1,4,80,L12-80,4.970180911,143.2642906,9.177271414
2006,June,13,1,0,3,20,L13-20,6.493446663,138.3514697,8.862565197
2006,June,13,1,0,3,40,L13-40,6.908855271,150.8041805,9.660262817
2006,June,13,1,0,3,80,L13-80,2.903549595,136.0093371,8.712532517
2006,June,14,0,1,2,20,L14-20,4.632220836,120.7851425,7.737298773
2006,June,14,0,1,2,40,L14-40,4.705848409,139.0011086,8.904179865
2006,June,14,0,1,2,80,L14-80,2.325374298,118.0303244,7.560830225
2006,June,15,1,1,4,20,L15-20,6.634653774,145.6729252,9.331564096
2006,June,15,1,1,4,40,L15-40,5.681257018,139.986914,8.967328733
2006,June,15,1,1,4,80,L15-80,3.471721772,123.5102087,7.911861478
2006,June,16,0,0,1,20,L16-20,6.63808796,133.9757828,8.582266791
2006,June,16,0,0,1,40,L16-40,5.755305677,145.812048,9.34047604
2006,June,16,0,0,1,80,L16-80,3.010137243,120.9236389,7.746170601
2006,June,17,0,0,1,20,L17-20,7.059086089,139.2898054,8.922673245
2006,June,17,0,0,1,40,L17-40,4.934912664,123.1013315,7.885669555
2006,June,17,0,0,1,80,L17-80,3.56294136,126.4475825,8.100024208
2006,June,18,1,1,4,20,L18-20,5.566063631,130.6920254,8.371915366
2006,June,18,1,1,4,40,L18-40,3.605620711,117.1889168,7.50693121
2006,June,18,1,1,4,80,L18-80,2.77974423,107.908598,6.912451159
2006,June,19,1,0,3,20,L19-20,5.825870243,127.2105275,8.148897052
2006,June,19,1,0,3,40,L19-40,5.319101684,130.1222341,8.335415592
2006,June,19,1,0,3,80,L19-80,2.962969432,112.1582482,7.184675889
2006,June,20,0,1,2,20,L20-20,4.717510917,117.3830437,7.519366622
2006,June,20,0,1,2,40,L20-40,4.336228946,119.0883865,7.628607723
2006,June,20,0,1,2,80,L20-80,2.745648784,100.2880649,6.424293903
2006,August,1,1,1,4,20,L1-20,5.251787274,139.5693653,8.940581338
2006,August,1,1,1,4,40,L1-40,4.864943855,126.0623554,8.075347274
2006,August,1,1,1,4,80,L1-80,2.945324392,119.6247673,7.662967286
2006,August,2,0,0,1,20,L2-20,3.899600749,133.7239887,8.566137328
2006,August,2,0,0,1,40,L2-40,4.038730505,131.993574,8.455290165
2006,August,2,0,0,1,80,L2-80,2.430960699,128.2517659,8.215596856
2006,August,3,1,0,3,20,L3-20,5.277217717,141.8928829,9.089421579
2006,August,3,1,0,3,40,L3-40,4.286203993,137.9965472,8.839829523
2006,August,3,1,0,3,80,L3-80,3.757301934,125.8059154,8.058920198
2006,August,4,0,1,2,20,L4-20,5.200658141,150.1753794,9.61998298
2006,August,4,0,1,2,40,L4-40,3.644026825,125.9811227,8.070143656
2006,August,4,0,1,2,80,L4-80,2.784014348,121.8005247,7.80234228
2006,August,5,1,1,4,20,L5-20,5.644472863,144.7602962,9.273102768
2006,August,5,1,1,4,40,L5-40,5.31749844,132.6933427,8.500116053
2006,August,5,1,1,4,80,L5-80,2.2905864,109.1256841,6.990415439
2006,August,6,0,0,1,20,L6-20,5.457473487,145.274787,9.306060098
2006,August,6,0,0,1,40,L6-40,4.908134747,131.9622031,8.453280601
2006,August,6,0,0,1,80,L6-80,2.437046163,118.0658449,7.563105599
2006,August,7,0,0,1,20,L7-20,6.556709295,151.3635487,9.696094905
2006,August,7,0,0,1,40,L7-40,6.713427948,145.0017433,9.288569423
2006,August,7,0,0,1,80,L7-80,3.186384903,128.1032186,8.206081194
2006,August,8,1,0,3,20,L8-20,4.629937617,135.7772073,8.697662714
2006,August,8,1,0,3,40,L8-40,6.608658765,138.7192976,8.886127574
2006,August,8,1,0,3,80,L8-80,4.863849033,130.2505924,8.343637985
2006,August,9,1,0,3,20,L9-20,5.233378041,138.6012553,8.878566002
2006,August,9,1,0,3,40,L9-40,6.936659389,151.5323103,9.706905463
2006,August,9,1,0,3,80,L9-80,4.780099813,142.7329986,9.143237834
2006,August,10,0,1,2,20,L10-20,10.05791329,167.1706573,10.70866904
2006,August,10,0,1,2,40,L10-40,6.353019339,144.3775825,9.248586837
2006,August,10,0,1,2,80,L10-80,3.771671865,128.8573427,8.25438899
2006,August,11,0,1,2,20,L11-20,6.331366188,151.1725303,9.683858623
2006,August,11,0,1,2,40,L11-40,7.96338116,155.0552384,9.932577717
2006,August,11,0,1,2,80,L11-80,3.51319713,130.7981777,8.378715288
2006,August,12,1,1,4,20,L12-20,7.129946974,149.4899182,9.576073603
2006,August,12,1,1,4,40,L12-40,6.473384279,144.7190437,9.270460211
2006,August,12,1,1,4,80,L12-80,5.053558952,141.0480903,9.035305724
2006,August,13,1,0,3,20,L13-20,5.736996257,142.5867024,9.13386637
2006,August,13,1,0,3,40,L13-40,5.154931379,131.0058787,8.392020229
2006,August,13,1,0,3,80,L13-80,3.170311915,135.7499831,8.695918778
2006,August,14,0,1,2,20,L14-20,4.609585153,140.5927786,9.006139298
2006,August,14,0,1,2,40,L14-40,4.104597629,132.8115684,8.507689371
2006,August,14,0,1,2,80,L14-80,2.241615721,116.3626008,7.453998939
2006,August,15,1,1,4,20,L15-20,5.75930131,141.2641523,9.049146259
2006,August,15,1,1,4,40,L15-40,6.794525889,156.1738759,10.00423557
2006,August,15,1,1,4,80,L15-80,3.622716781,123.1161128,7.886616423
2006,August,16,0,0,1,20,L16-20,7.472972551,164.7164993,10.55146022
2006,August,16,0,0,1,40,L16-40,5.509847162,134.3767137,8.607949682
2006,August,16,0,0,1,80,L16-80,3.664310667,121.2108434,7.764568391
2006,August,17,0,0,1,20,L17-20,7.656562695,159.3695233,10.20894283
2006,August,17,0,0,1,40,L17-40,5.708509046,142.2220141,9.110505113
2006,August,17,0,0,1,80,L17-80,3.660913911,130.635024,8.368263961
2006,August,18,1,1,4,20,L18-20,7.965517779,162.9128265,10.43592028
2006,August,18,1,1,4,40,L18-40,3.963072364,128.2959492,8.21842716
2006,August,18,1,1,4,80,L18-80,2.440271366,105.0732214,6.73082218
2006,August,19,1,0,3,20,L19-20,5.362953837,142.8808604,9.152709586
2006,August,19,1,0,3,40,L19-40,4.513000624,128.9462003,8.26008104
2006,August,19,1,0,3,80,L19-80,3.092935122,99.90574612,6.399803271
2006,August,20,0,1,2,20,L20-20,6.212145976,150.3883272,9.633624023
2006,August,20,0,1,2,40,L20-40,4.303830318,125.1972299,8.019928933
2006,August,20,0,1,2,80,L20-80,2.62073612,101.2968124,6.488912404
2006,October,1,1,1,4,20,L1-20,6.929238927,177.0766262,11.34322708
2006,October,1,1,1,4,40,L1-40,5.907969432,156.6812609,10.03673771
2006,October,1,1,1,4,80,L1-80,2.557850905,135.750708,8.695965218
2006,October,2,0,0,1,20,L2-20,5.054479102,165.6433992,10.61083571
2006,October,2,0,0,1,40,L2-40,3.953636931,146.4840226,9.38352149
2006,October,2,0,0,1,80,L2-80,2.126565814,129.4131142,8.289990684
2006,October,3,1,0,3,20,L3-20,4.31816282,172.8024118,11.06942882
2006,October,3,1,0,3,40,L3-40,4.095505303,145.5528181,9.323870252
2006,October,3,1,0,3,80,L3-80,4.215068621,141.6464372,9.073634723
2006,October,4,0,1,2,20,L4-20,9.096784155,197.758677,12.668081
2006,October,4,0,1,2,40,L4-40,3.59852776,146.897969,9.410038131
2006,October,4,0,1,2,80,L4-80,3.423986276,146.014347,9.35343494
2006,October,5,1,1,4,20,L5-20,5.707835309,171.1805162,10.96553319
2006,October,5,1,1,4,40,L5-40,6.157248908,160.747385,10.2972061
2006,October,5,1,1,4,80,L5-80,2.260729881,122.8346573,7.8685869
2006,October,6,0,0,1,20,L6-20,4.317760449,167.8302059,10.75091851
2006,October,6,0,0,1,40,L6-40,5.090555209,154.3073879,9.884671798
2006,October,6,0,0,1,80,L6-80,2.513864629,125.7955656,8.05825721
2006,October,7,0,0,1,20,L7-20,7.217848825,168.8320715,10.81509616
2006,October,7,0,0,1,40,L7-40,5.81102932,153.4612779,9.830471556
2006,October,7,0,0,1,80,L7-80,2.940162196,128.9851989,8.262579217
2006,October,8,1,0,3,20,L8-20,5.12062383,161.2230212,10.32767447
2006,October,8,1,0,3,40,L8-40,7.517741734,170.0391481,10.89241925
2006,October,8,1,0,3,80,L8-80,3.527127261,132.5266121,8.489435599
2006,October,9,1,0,3,20,L9-20,5.044279476,166.2620959,10.65046828
2006,October,9,1,0,3,40,L9-40,7.923777293,179.3294894,11.48754133
2006,October,9,1,0,3,80,L9-80,8.319114161,285.0039492,18.25685173
2006,October,10,0,1,2,20,L10-20,9.179538366,184.6008124,11.82521253
2006,October,10,0,1,2,40,L10-40,7.478097318,165.6603977,10.61192461
2006,October,10,0,1,2,80,L10-80,-99,-99,-99
2006,October,11,0,1,2,20,L11-20,8.1475733,175.6260564,11.25030627
2006,October,11,0,1,2,40,L11-40,6.128353088,158.2773512,10.1389803
2006,October,11,0,1,2,80,L11-80,3.457323768,139.8585557,8.959106341
2006,October,12,1,1,4,20,L12-20,5.937538989,163.860299,10.49661361
2006,October,12,1,1,4,40,L12-40,7.076013724,163.4954979,10.47324513
2006,October,12,1,1,4,80,L12-80,5.203892701,154.8922285,9.922135607
2006,October,13,1,0,3,20,L13-20,5.826447286,166.1387842,10.64256916
2006,October,13,1,0,3,40,L13-40,7.743109794,183.8300677,11.77584005
2006,October,13,1,0,3,80,L13-80,3.397800998,150.0248914,9.610342997
2006,October,14,0,1,2,20,L14-20,4.74878665,161.5945585,10.35147447
2006,October,14,0,1,2,40,L14-40,3.695290081,135.6148519,8.687262526
2006,October,14,0,1,2,80,L14-80,2.361756082,133.6610409,8.562105007
2006,October,15,1,1,4,20,L15-20,5.499101684,162.559481,10.41328562
2006,October,15,1,1,4,40,L15-40,5.938942608,159.1193907,10.1929198
2006,October,15,1,1,4,80,L15-80,4.461952589,143.6006573,9.198818443
2006,October,16,0,0,1,20,L16-20,6.518761697,168.9745247,10.82422145
2006,October,16,0,0,1,40,L16-40,6.123699314,160.7856559,10.29965766
2006,October,16,0,0,1,80,L16-80,3.843284467,137.1915063,8.788260092
2006,October,17,0,0,1,20,L17-20,5.125774589,158.6664899,10.16390781
2006,October,17,0,0,1,40,L17-40,6.134794136,154.4492271,9.893757756
2006,October,17,0,0,1,80,L17-80,3.181253899,127.9942821,8.199102921
2006,October,18,1,1,4,20,L18-20,11.48861198,213.2600254,13.6610687
2006,October,18,1,1,4,40,L18-40,4.35128821,141.2379097,9.047465207
2006,October,18,1,1,4,80,L18-80,2.687710543,118.2201269,7.572988625
2006,October,19,1,0,3,20,L19-20,4.223721148,150.89822,9.666286813
2006,October,19,1,0,3,40,L19-40,4.823574548,144.9250212,9.283654744
2006,October,19,1,0,3,80,L19-80,3.752520274,123.6599492,7.921453576
2006,October,20,0,1,2,20,L20-20,4.909220212,164.7156361,10.55140493
2006,October,20,0,1,2,40,L20-40,4.306444167,145.1273456,9.296615271
2006,October,20,0,1,2,80,L20-80,2.831646912,110.3758815,7.070500775
2006,April,1,1,1,4,20,L1-20,6.742452054,124.1428388,7.95238659
2006,April,1,1,1,4,40,L1-40,4.965907213,133.8725807,8.575655855
2006,April,1,1,1,4,80,L1-80,3.003992342,131.8396378,8.445429297
2006,April,2,0,0,1,20,L2-20,5.872294995,122.9006906,7.872816872
2006,April,2,0,0,1,40,L2-40,4.773300872,143.8970904,9.2178074
2006,April,2,0,0,1,80,L2-80,2.822864182,129.5276753,8.297329254
2006,April,3,1,0,3,20,L3-20,5.758057128,122.087399,7.820718921
2006,April,3,1,0,3,40,L3-40,4.064304387,135.6932782,8.692286366
2006,April,3,1,0,3,80,L3-80,3.771771633,125.9014599,8.065040601
2006,April,4,0,1,2,20,L4-20,6.055334105,119.1884971,7.635020624
2006,April,4,0,1,2,40,L4-40,4.721617286,143.3522218,9.182904126
2006,April,4,0,1,2,80,L4-80,2.618814986,125.5343629,8.041525046
2006,April,5,1,1,4,20,L5-20,5.653755694,117.0789191,7.499884963
2006,April,5,1,1,4,40,L5-40,6.156967657,141.7445815,9.079921664
