year,month,day,transect,plot,species_code,area,fractional_cover,family,genus,species,identification_notes,plant_cover_notes
2019,9,13,G2,8,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2019,9,13,G2,8,IVFR,1,0.625,NA,Iva,frutescens,IVFA,NA
2019,9,13,G2,8,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,13,G2,8,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,13,G2,8,SOSE,1,0.005,NA,Solidago,sempervirens,SOSE,NA
2019,9,13,G2,9,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2019,9,13,G2,9,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,9,13,G2,9,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,13,G2,9,SCRO,1,0.005,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,13,G2,9,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2019,9,26,R2,1,PHAU,1,0.375,NA,Phragmites,australis,PHAU,NA
2019,9,26,R2,1,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2019,9,26,R2,2,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,26,R2,2,SPAL,1,0.005,NA,Spartina,alterniflora,SPAL,NA
2019,9,26,R2,3,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2019,9,26,R2,3,SPAL,1,0.15,NA,Spartina,alterniflora,SPAL,NA
2019,9,26,R2,4,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,26,R2,5,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2019,9,26,R2,5,KOVI,1,0.15,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,26,R3,1,PADI,1,0.15,NA,Panicum,dichotomoflorum,PADI,NA
2019,9,26,R3,1,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2019,9,26,R3,1,SPAL,1,0.15,NA,Spartina,alterniflora,SPAL,NA
2019,9,26,R3,1,SCRO,1,0.005,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,26,R3,2,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2019,9,26,R3,2,SCRO,1,0.375,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,26,R3,2,KOVI,1,0.375,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,26,R3,3,PHAU,1,0.375,NA,Phragmites,australis,PHAU,NA
2019,9,26,R3,3,SCRO,1,0.15,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,26,R3,3,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,26,R3,4,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,26,R3,4,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,26,R3,5,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2019,9,26,R3,5,SCRO,1,0.005,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,26,R3,5,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,26,R3,5,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,26,R3,5,POHY,1,0.03,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,26,R3,5,SCAM,1,0.03,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,R1,1,SCRO,1,0.375,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,R1,1,SPAL,1,0.875,NA,Spartina,alterniflora,SPAL,NA
2019,10,1,R1,1,SPPA,1,0.03,NA,Spartina,patens,SPPA,NA
2019,10,1,R1,1,PLOD,1,0.03,NA,Pluchea,odorata,PLOD,NA
2019,10,1,R1,2,SCRO,1,0.625,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,R1,2,SPAL,1,0.375,NA,Spartina,alterniflora,SPAL,NA
2019,10,1,R1,2,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2019,10,1,R1,2,TYAN,1,0.03,NA,Typha,angustifolia,TYAN,NA
2019,10,1,R1,3,SCRO,1,0.625,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,R1,3,SPAL,1,0.03,NA,Spartina,alterniflora,SPAL,NA
2019,10,1,R1,3,SPPA,1,0.005,NA,Spartina,patens,SPPA,NA
2019,10,1,R1,3,PLOD,1,0.03,NA,Pluchea,odorata,PLOD,NA
2019,10,1,R1,3,TYAN,1,0.03,NA,Typha,angustifolia,TYAN,NA
2019,10,1,R1,3,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2019,10,1,R1,3,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
2019,10,1,R1,3,IVFR,1,0.03,NA,Iva,frutescens,IVFA,NA
2019,10,1,R1,4,SCRO,1,0.375,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,R1,4,SPAL,1,0.03,NA,Spartina,alterniflora,SOAL,NA
2019,10,1,R1,4,SPPA,1,0.03,NA,Spartina,patens,SPPA,NA
2019,10,1,R1,4,TYAN,1,0.03,NA,Typha,angustifolia,TYAN,NA
2019,10,1,R1,4,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
2019,10,1,R1,4,IVFR,1,0.375,NA,Iva,frutescens,IVFR,NA
2019,10,1,R1,4,SCAM,1,0.005,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,R1,5,PEVI,1,0.005,NA,Peltandra,virginica,PEVI,NA
2019,10,1,R1,5,HIMO,1,0.15,NA,Hibiscus,moscheutos,HIMO,NA
2019,10,1,S1,3,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,10,1,S1,3,IVFR,1,0.375,NA,Iva,frutescens,IVFA,NA
2019,10,1,S1,3,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,10,1,S1,3,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2019,10,1,S1,3,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2019,10,1,S1,3,CUSCU,1,0.005,NA,Cuscuta,sp.,CUSCU,NA
2019,10,1,S1,4,SYTE,1,0.15,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,10,1,S1,4,IVFR,1,0.375,NA,Iva,frutescens,IVFA,NA
2019,10,1,S1,4,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,10,1,S1,4,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2019,10,1,S1,4,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2019,10,1,S1,5,IVFR,1,0.005,NA,Iva,frutescens,IVFA,NA
2019,10,1,S1,5,SPPA,1,0.03,NA,Spartina,patens,SPPA,NA
2019,10,1,S1,5,JUCO,1,0.375,NA,Juniper,communis,JUCO,NA
2019,10,1,S1,5,PHAU,1,0.375,NA,Phragmites,australis,PHAU,NA
2019,10,1,S1,5,BAHA,1,0.625,NA,Baccharis,halimifolia,BAHA,NA
2019,10,1,S1,6,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2019,10,1,S1,6,HYUM,1,0.03,NA,Hydrocotyle,umbellata,HYUM,NA
2019,10,1,S2,1,IVFR,1,0.625,NA,Iva,frutescens,IVFA,NA
2019,10,1,S2,1,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,10,1,S2,1,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2019,10,1,S2,1,AMCA,1,0.15,NA,Amaranthus,cannabinus,AMCA,NA
2019,10,1,S2,1,KOVI,1,0.005,NA,Kosteletzkya,virginica,KOVI,NA
2019,10,1,S2,1,POHY,1,0.005,NA,Polygonum,hydropiperoides,POHY,NA
2019,10,1,S2,2,SCRO,1,0.03,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,S2,2,IVFR,1,0.875,NA,Iva,frutescens,IVFA,NA
2019,10,1,S2,2,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,10,1,S2,2,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2019,10,1,S2,2,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2019,10,1,S2,2,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,10,1,S2,3,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S2,3,IVFR,1,0.625,NA,Iva,frutescens,IVFA,NA
2019,10,1,S2,3,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2019,10,1,S2,3,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2019,10,1,S2,3,PLOD,1,0.15,NA,Pluchea,odorata,PLOD,NA
2019,10,1,S2,3,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2019,10,1,S2,3,CUSCA,1,0.03,NA,Cuscuta,sp.,CUSCA,NA
2019,10,1,S2,4,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S2,4,IVFR,1,0.625,NA,Iva,frutescens,IVFA,NA
2019,10,1,S2,4,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2019,10,1,S2,4,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2019,10,1,S2,4,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2019,10,1,S2,5,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S2,5,IVFR,1,0.375,NA,Iva,frutescens,IVFA,NA
2019,10,1,S2,5,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,10,1,S2,5,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2019,10,1,S2,5,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2019,10,1,S2,6,SCRO,1,0.03,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,S2,6,SCAM,1,0.03,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S2,6,TYAN,1,0.625,NA,Typha,angustifolia,TYAN,NA
2019,10,1,S2,6,SPAL,1,0.03,NA,Spartina,alterniflora,SPAL,NA
2019,10,1,S3,1,SPAL,1,0.625,NA,Spartina,alterniflora,SPAL,NA
2019,10,1,S3,1,PLOD,1,0.03,NA,Pluchea,odorata,PLOD,NA
2019,10,1,S3,1,AMCA,1,0.03,NA,Amaranthus,cannabinus,AMCA,NA
2019,10,1,S3,1,SPCY,1,0.15,NA,Spartina,cynosuroides,SPCY,NA
2019,10,1,S3,1,SCRO,1,0.15,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,S3,1,IVFR,1,0.375,NA,Iva,frutescens,IVFA,NA
2019,10,1,S3,2,SPAL,1,0.03,NA,Spartina,alterniflora,SPAL,NA
2019,10,1,S3,2,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2019,10,1,S3,2,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2019,10,1,S3,2,SCRO,1,0.15,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,S3,2,IVFR,1,0.875,NA,Iva,frutescens,IVFA,NA
2019,10,1,S3,2,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,10,1,S3,2,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,10,1,S3,2,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S3,2,POHY,1,0.005,NA,Polygonum,hydropiperoides,POHY,NA
2019,10,1,S3,3,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2019,10,1,S3,3,SCRO,1,0.15,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,S3,3,IVFR,1,0.15,NA,Iva,frutescens,IVFA,NA
2019,10,1,S3,3,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,10,1,S3,3,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2019,10,1,S3,3,SCAM,1,0.03,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S3,3,POHY,1,0.03,NA,Polygonum,hydropiperoides,POHY,NA
2019,10,1,S3,3,SOSE,1,0.375,NA,Solidago,sempervirens,SOSE,NA
2019,10,1,S3,3,KOVI,1,0.005,NA,Kosteletzkya,virginica,KOVI,NA
2019,10,1,S3,3,CUSCU,1,0.005,NA,Cuscuta,sp.,CUSCU,NA
2019,10,1,S3,4,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2019,10,1,S3,4,SCRO,1,0.375,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,S3,4,IVFR,1,0.875,NA,Iva,frutescens,IVFA,NA
2019,10,1,S3,4,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,10,1,S3,4,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,10,1,S3,4,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S3,5,SPAL,1,0.03,NA,Spartina,alterniflora,SPAL,NA
2019,10,1,S3,5,SCRO,1,0.375,NA,Schoenoplectus,robustus,SCRO,NA
2019,10,1,S3,5,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,10,1,S3,5,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2019,10,1,S3,5,TYAN,1,0.03,NA,Typha,angustifolia,TYAN,NA
2020,9,23,G1,1,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2020,9,23,G1,1,SPCY,1,0.875,NA,Spartina,cynosuroides,SPCY,NA
2020,9,23,G1,1,SPAL,1,0.03,NA,Spartina,alterniflora,SPAL,NA
2020,9,23,G1,1,ATPA,1,0.15,NA,Atriplex,patula,ATPA,NA
2020,9,23,G1,2,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,2,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,2,IVFR,1,0.625,NA,Iva,frutescens,IVFR,NA
2020,9,23,G1,2,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,3,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,3,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,4,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,4,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,4,IVFR,1,0.005,NA,Iva,frutescens,IVFR,NA
2020,9,23,G1,5,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,5,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,6,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,6,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,6,IVFR,1,0.625,NA,Iva,frutescens,IVFR,NA
2020,9,23,G1,6,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,7,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,7,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,7,IVFR,1,0.375,NA,Iva,frutescens,IVFR,NA
2020,9,23,G1,7,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,7,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,23,G1,7,KOVI,1,0.005,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,23,G1,7,AMCA,1,0.03,NA,Amaranthus,cannabinus,AMCA,NA
2020,9,23,G1,8,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,8,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,8,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,8,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2020,9,23,G1,8,IVFR,1,0.375,NA,Iva,frutescens,IVFR,NA
2020,9,23,G1,8,PADI,1,0.03,NA,Panicum,dichotomoflorum,PADI,NA
2020,9,23,G1,9,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,9,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,9,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,9,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2020,9,23,G1,10,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2020,9,23,G1,10,SPCY,1,0.375,NA,Spartina,cynosuroides,SPCY,NA
2020,9,23,G1,10,KOVI,1,0.375,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,23,G1,10,SYTE,1,0.15,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,23,G1,10,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,11,SPPA,1,0.03,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,11,TYAN,1,0.15,NA,Typha,angustifolia,TYAN,NA
2020,9,23,G1,11,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2020,9,23,G1,11,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2020,9,23,G1,11,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,23,G1,12,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2020,9,23,G1,12,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,23,G1,12,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,12,SYTE,1,0.15,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,23,G1,12,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,12,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,13,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,13,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,23,G1,13,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,13,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,13,IVFR,1,0.375,NA,Iva,frutescens,IVFR,NA
2020,9,23,G1,13,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2020,9,23,G1,14,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,14,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,14,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,15,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2020,9,23,G1,15,KOVI,1,0.15,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,23,G1,15,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,15,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,23,G1,15,AMCA,1,0.15,NA,Amaranthus,cannabinus,AMCA,NA
2020,9,23,G1,16,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,23,G1,16,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,16,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,16,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,16,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2020,9,23,G1,17,SCAM,1,0.875,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,18,SCAM,1,0.875,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,18,JUEF,1,0.005,NA,Juncus,effusus,JUEF,NA
2020,9,23,G1,19,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,23,G1,19,SPPA,1,0.005,NA,Spartina,patens,SPPA,NA
2020,9,23,G1,19,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,23,G1,19,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2020,9,23,G1,20,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,25,G2,1,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,1,KOVI,1,0.15,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,25,G2,2,PHAU,1,0.375,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,3,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,4,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,5,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,6,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,6,KOVI,1,0.15,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,25,G2,6,IVFR,1,0.005,NA,Iva,frutescens,IVFR,NA
2020,9,25,G2,6,SCRO,1,0.03,NA,Schoenoplectus,robustus,SCRO,NA
2020,9,25,G2,7,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,7,IVFR,1,0.375,NA,Iva,frutescens,IVFR,NA
2020,9,25,G2,7,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,25,G2,7,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2020,9,25,G2,7,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2020,9,25,G2,8,IVFR,1,0.375,NA,Iva,frutescens,IVFR,NA
2020,9,25,G2,8,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,25,G2,8,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2020,9,25,G2,8,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2020,9,25,G2,8,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2020,9,25,G2,9,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2020,9,25,G2,9,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2020,9,25,G2,9,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,25,G2,9,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2020,9,25,G2,9,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,25,G2,10,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2020,9,25,G2,10,TYAN,1,0.03,NA,Typha,angustifolia,TYAN,NA
2020,9,25,G2,11,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2020,9,25,G3,1,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2020,9,25,G3,1,SPAL,1,0.15,NA,Spartina,alterniflora,SPAL,NA
2020,9,25,G3,2,SPCY,1,0.03,NA,Spartina,cynosuroides,SPCY,NA
2020,9,25,G3,2,KOVI,1,0.005,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,25,G3,2,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2020,9,25,G3,3,KOVI,1,0.15,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,25,G3,3,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2020,9,25,G3,3,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2020,9,25,G3,3,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,25,G3,3,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2020,9,25,G3,3,IVFR,1,0.005,NA,Iva,frutescens,IVFR,NA
2020,9,25,G3,3,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2020,9,25,G3,3,SAVAP,1,0.005,NA,Samolus,valerandi,SAVAP,NA
2020,9,25,G3,4,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2020,9,25,G3,4,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2020,9,25,G3,4,IVFR,1,0.15,NA,Iva,frutescens,IVFR,NA
2020,9,25,G3,4,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2020,9,25,G3,4,PADI,1,0.005,NA,Panicum,dichotomoflorum,PADI,NA
2020,9,25,G3,4,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2020,9,25,G3,5,SPCY,1,0.15,NA,Spartina,cynosuroides,SPCY,NA
2020,9,25,G3,5,KOVI,1,0.15,NA,Kosteletzkya,virginica,KOVI,NA
2020,9,25,G3,5,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2020,9,25,G3,5,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2020,9,25,G3,5,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,SYTE,NA
2020,9,25,G3,5,AMCA,1,0.03,NA,Amaranthus,cannabinus,AMCA,NA
2020,9,25,G3,5,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
2020,9,25,G3,6,SPCY,1,0.875,NA,Spartina,cynosuroides,SPCY,NA
2020,10,1,S1,1,MOCE,1,0.875,NA,Morella,cerifera,MOCE,NA
2020,10,1,S1,1,SMRO,1,0.03,NA,Smilax,rotundifolia,SMRO,NA
2020,10,1,S1,1,BAHA,1,0.03,NA,Baccharis,halimifolia,BAHA,NA
2020,10,1,S1,1,PAQU,1,0.005,NA,Parthenocissus,quinquefolia,Parthenocissus quinquefolia,NA
2020,10,1,S1,1,VISPP,1,0.005,NA,Vitis,spp.,Vitis spp.,NA
2020,10,1,S1,1,HEHE,1,0.005,NA,Hedera,helix,Hedera helix,NA
2020,10,1,S1,1,UNKGRASS,1,0.005,Poaceae,NA,NA,RHRA,NA
2020,10,1,S1,1,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2020,10,1,S1,1,ILSPP,1,0.005,NA,Ilex,sp.,Ilex spp.,NA
2020,10,1,S1,1,LOJA,1,0.005,NA,Lonicera,japonica,LOJA,NA
2020,10,1,S1,1,SOSE,1,0.005,NA,Solidago,sempervirens,SOSE,NA
2020,10,1,S1,2,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2020,10,1,S1,2,SPCY,1,0.15,NA,Spartina,cynosuroides,SPCY,NA
2020,10,1,S1,2,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2020,10,1,S1,2,UNKGRASS,1,0.005,Poaceae,unk.,grass,unk. grass,NA
2020,10,1,S1,3,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2020,10,1,S1,3,DISP,1,0.625,NA,Distichlis,spicata,DISP,NA
2020,10,1,S1,3,IVFR,1,0.15,NA,Iva,frutescens,IVFR,NA
2020,10,1,S1,3,SYLA,1,0.03,NA,Symphyotrichum,lanceolatum,SYLA,NA
2020,10,1,S1,4,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2020,10,1,S1,4,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2020,10,1,S1,4,IVFR,1,0.15,NA,Iva,frutescens,IVFR,NA
2020,10,1,S1,4,SYLA,1,0.15,NA,Symphyotrichum,lanceolatum,SYLA,NA
2020,10,1,S1,5,BAHA,1,0.15,NA,Baccharis,halimifolia,BAHA,NA
2020,10,1,S1,5,SPPA,1,0.03,NA,Spartina,patens,SPPA,NA
2020,10,1,S1,5,IVFR,1,0.03,NA,Iva,frutescens,IVFR,NA
2020,10,1,S1,5,JUEF,1,0.15,NA,Juncus,effusus,JUEF,NA
2020,10,1,S1,5,PHAU,1,0.15,NA,Phragmites,australis,PHAU,NA
2020,10,1,S1,6,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
