year,month,day,transect,plot,species_code,family,genus,species,plant_count,area,duplicate_flag,high_abundance_method,plant_count_notes
2021,10,1,R1,3,TYAN,NA,Typha,angustifolia,3,1,NA,NA,NA
2021,10,1,R1,3,SCAM,NA,Schoenoplectus,americanus,1,1,NA,NA,NA
2021,10,1,R2,3,SPAL,NA,Spartina,alterniflora,14,1,NA,NA,NA
2021,10,1,R2,3,PHAU,NA,Phragmites,australis,69,1,NA,NA,NA
2021,10,1,R3,3,PHAU,NA,Phragmites,australis,41,1,NA,NA,NA
2021,10,1,R3,3,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2021,10,1,R3,3,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2021,10,1,R3,3,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2021,10,1,S1,3,SYTE,NA,Symphyotrichum,tenuifolium,13,1,NA,NA,NA
2021,10,1,S1,3,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,10,1,S1,3,DISP,NA,Distichlis,spicata,18,1,NA,NA,NA
2021,10,1,S1,3,SPPA,NA,Spartina,patens,5,1,NA,NA,NA
2021,10,1,S2,3,SCAM,NA,Schoenoplectus,americanus,24,1,NA,NA,NA
2021,10,1,S2,3,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2021,10,1,S2,3,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,10,1,S3,3,SCAM,NA,Schoenoplectus,americanus,13,1,NA,NA,NA
2021,10,1,S3,3,SYSU,NA,Symphyotrichum,subulatum,11,1,NA,NA,NA
2021,10,1,S3,3,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2021,10,1,S3,3,DISP,NA,Distichlis,spicata,21,1,NA,NA,NA
2021,10,1,S3,3,SPPA,NA,Spartina,patens,30,1,NA,NA,NA
2021,10,1,S3,3,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2021,10,1,S3,3,IVFR,NA,Iva,frutescens,4,1,NA,NA,NA
2021,10,1,R1,4,PHAU,NA,Phragmites,australis,16,1,NA,NA,NA
2021,10,1,R1,4,TYAN,NA,Typha,angustifolia,6,1,NA,NA,NA
2021,10,1,R1,4,SCRO,NA,Schoenoplectus,robustus,33,1,NA,NA,NA
2021,10,1,R1,4,SPAL,NA,Spartina,alterniflora,4,1,NA,NA,NA
2021,10,1,R1,4,SCAM,NA,Schoenoplectus,americanus,8,1,NA,NA,NA
2021,10,1,R1,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,10,1,R2,4,PHAU,NA,Phragmites,australis,72,1,NA,NA,NA
2021,10,1,R3,4,PHAU,NA,Phragmites,australis,88,1,NA,NA,NA
2021,10,1,R3,4,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2021,10,1,R3,4,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2021,10,1,S1,4,SYSU,NA,Symphyotrichum,subulatum,80,1,NA,NA,NA
2021,10,1,S1,4,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2021,10,1,S1,4,SPPA,NA,Spartina,patens,2,1,NA,NA,NA
2021,10,1,S1,4,BAHA,NA,Baccharis,halimifolia,1,1,NA,NA,NA
2021,10,1,S2,4,SCAM,NA,Schoenoplectus,americanus,142,1,NA,NA,NA
2021,10,1,S2,4,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2021,10,1,S2,4,SPPA,NA,Spartina,patens,3,1,NA,NA,NA
2021,10,1,S2,4,DISP,NA,Distichlis,spicata,6,1,NA,NA,NA
2021,10,1,S2,4,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2021,10,1,S2,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,10,1,S3,4,SCRO,NA,Schoenoplectus,robustus,22,1,NA,NA,NA
2021,10,1,S3,4,PLOD,NA,Pluchea,odorata,2,1,NA,NA,NA
2021,10,1,S3,4,SCAM,NA,Schoenoplectus,americanus,10,1,NA,NA,NA
2021,10,1,S3,4,SYTE,NA,Symphyotrichum,tenuifolium,5,1,NA,NA,NA
2021,10,1,S3,4,TYAN,NA,Typha,angustifolia,1,1,NA,NA,NA
2021,10,1,S3,4,SPAL,NA,Spartina,alterniflora,17,1,NA,NA,NA
2021,10,1,S3,4,SPPA,NA,Spartina,patens,4,1,NA,NA,NA
2021,10,1,S3,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,10,1,R1,5,PHAU,NA,Phragmites,australis,8,1,NA,NA,NA
2021,10,1,R1,5,PEVI,NA,Peltandra,virginica,13,1,NA,NA,NA
2021,10,1,R1,5,HIMO,NA,Hibiscus,moscheutos,1,1,NA,NA,NA
2021,10,1,R2,5,PHAU,NA,Phragmites,australis,56,1,NA,NA,NA
2021,10,1,R3,5,PHAU,NA,Phragmites,australis,46,1,NA,NA,NA
2021,10,1,R3,5,HIMO,NA,Hibiscus,moscheutos,2,1,NA,NA,NA
2021,10,1,R3,5,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2021,10,1,S1,5,JUEF,NA,Juncus,effusus,1,1,NA,NA,NA
2021,10,1,S1,5,TYAN,NA,Typha,angustifolia,4,1,NA,NA,NA
2021,10,1,S1,5,PHAU,NA,Phragmites,australis,13,1,NA,NA,NA
2021,10,1,S1,5,BAHA,NA,Baccharis,halimifolia,1,1,NA,NA,NA
2021,10,1,S2,5,SCAM,NA,Schoenoplectus,americanus,40,1,NA,NA,NA
2021,10,1,S2,5,DISP,NA,Distichlis,spicata,1,1,NA,NA,NA
2021,10,1,S2,5,SPPA,NA,Spartina,patens,2,1,NA,NA,NA
2021,10,1,S2,5,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,10,1,S3,5,SCAM,NA,Schoenoplectus,americanus,20,1,NA,NA,NA
2021,10,1,S3,5,SCRO,NA,Schoenoplectus,robustus,13,1,NA,NA,NA
2021,10,1,S3,5,SYTE,NA,Symphyotrichum,tenuifolium,21,1,NA,NA,NA
2021,10,1,S3,5,TYAN,NA,Typha,angustifolia,3,1,NA,NA,NA
2021,10,1,S1,6,PHAU,NA,Phragmites,australis,7,1,NA,NA,NA
2021,10,1,S1,6,HYUM,NA,Hydrocotyle,umbellata,213,1,NA,NA,NA
2021,10,1,S2,6,SCRO,NA,Schoenoplectus,robustus,5,1,NA,NA,NA
2021,10,1,S2,6,SCAM,NA,Schoenoplectus,americanus,4,1,NA,NA,NA
2021,10,1,S2,6,TYAN,NA,Typha,angustifolia,5,1,NA,NA,NA
2021,10,1,S2,6,SPAL,NA,Spartina,alterniflora,8,1,NA,NA,NA
2021,9,30,G1,1,SPCY,NA,Spartina,cynosuroides,23,1,NA,NA,NA
2021,9,30,G1,1,PHAU,NA,Phragmites,australis,14,1,NA,NA,NA
2021,9,30,G1,1,ATPA,NA,Atriplex,patula,2,1,NA,NA,NA
2021,9,30,G1,1,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2021,9,30,G2,1,PHAU,NA,Phragmites,australis,63,1,NA,NA,NA
2021,9,30,G2,1,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2021,9,30,G3,1,SPAL,NA,Spartina,alterniflora,14,1,NA,NA,NA
2021,9,30,G3,1,PHAU,NA,Phragmites,australis,77,1,NA,NA,NA
2021,9,30,G1,10,PHAU,NA,Phragmites,australis,19,1,NA,NA,NA
2021,9,30,G1,10,SPCY,NA,Spartina,cynosuroides,34,1,NA,NA,NA
2021,9,30,G1,10,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2021,9,30,G2,10,PHAU,NA,Phragmites,australis,141,1,NA,NA,NA
2021,9,30,G1,11,PHAU,NA,Phragmites,australis,12,1,NA,NA,NA
2021,9,30,G1,11,AMCA,NA,Amaranthus,cannabinus,5,1,NA,NA,NA
2021,9,30,G1,11,SYTE,NA,Symphyotrichum,tenuifolium,5,1,NA,NA,NA
2021,9,30,G1,11,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2021,9,30,G1,11,SCAM,NA,Schoenoplectus,americanus,202,1,NA,NA,NA
2021,9,30,G1,11,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2021,9,30,G1,11,SPPA,NA,Spartina,patens,2,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,11,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2021,9,30,G1,11,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2021,9,30,G2,11,PHAU,NA,Phragmites,australis,41,1,NA,NA,NA
2021,9,30,G1,12,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2021,9,30,G1,12,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2021,9,30,G1,12,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2021,9,30,G1,12,SCAM,NA,Schoenoplectus,americanus,284,1,NA,NA,NA
2021,9,30,G1,12,SPPA,NA,Spartina,patens,14,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,13,SCAM,NA,Schoenoplectus,americanus,98,1,NA,NA,NA
2021,9,30,G1,13,PHAU,NA,Phragmites,australis,3,1,NA,NA,NA
2021,9,30,G1,13,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2021,9,30,G1,13,SPPA,NA,Spartina,patens,6,1,NA,NA,NA
2021,9,30,G1,14,AMCA,NA,Amaranthus,cannabinus,5,1,NA,NA,NA
2021,9,30,G1,14,ATPA,NA,Atriplex,patula,6,1,NA,NA,NA
2021,9,30,G1,14,SCAM,NA,Schoenoplectus,americanus,419,1,NA,NA,NA
2021,9,30,G1,14,SPPA,NA,Spartina,patens,0,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,14,DISP,NA,Distichlis,spicata,0,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,15,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2021,9,30,G1,15,SCAM,NA,Schoenoplectus,americanus,215,1,NA,NA,NA
2021,9,30,G1,15,ATPA,NA,Atriplex,patula,4,1,NA,NA,NA
2021,9,30,G1,15,SPPA,NA,Spartina,patens,2,1,NA,NA,NA
2021,9,30,G1,15,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2021,9,30,G1,16,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2021,9,30,G1,16,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2021,9,30,G1,16,SCAM,NA,Schoenoplectus,americanus,239,1,NA,NA,NA
2021,9,30,G1,16,ATPA,NA,Atriplex,patula,5,1,NA,NA,NA
2021,9,30,G1,16,DISP,NA,Distichlis,spicata,0,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,16,SPPA,NA,Spartina,patens,9,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,16,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2021,9,30,G1,17,SCAM,NA,Schoenoplectus,americanus,315,1,NA,NA,NA
2021,9,30,G1,18,SCAM,NA,Schoenoplectus,americanus,265,1,NA,NA,NA
2021,9,30,G1,18,SPPA,NA,Spartina,patens,1,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,19,SCAM,NA,Schoenoplectus,americanus,264,1,NA,NA,NA
2021,9,30,G1,19,SPPA,NA,Spartina,patens,2,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,19,DISP,NA,Distichlis,spicata,0,0.01,NA,10 x 10 cm quadrat,NA
2021,9,30,G1,2,SCAM,NA,Schoenoplectus,americanus,44,1,NA,NA,NA
2021,9,30,G1,2,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2021,9,30,G1,2,DISP,NA,Distichlis,spicata,4,1,NA,NA,NA
2021,9,30,G1,2,SPPA,NA,Spartina,patens,17,1,NA,NA,NA
2021,9,30,G2,2,PHAU,NA,Phragmites,australis,74,1,NA,NA,NA
2021,9,30,G3,2,SPCY,NA,Spartina,cynosuroides,4,1,NA,NA,NA
2021,9,30,G3,2,PHAU,NA,Phragmites,australis,89,1,NA,NA,NA
2021,9,30,G3,2,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2021,9,30,G3,2,SCRO,NA,Schoenoplectus,robustus,7,1,NA,NA,NA
2021,9,30,G1,20,TYAN,NA,Typha,angustifolia,17,1,NA,NA,NA
2021,9,30,G1,3,SOSE,NA,Solidago,sempervirens,9,1,NA,NA,NA
2021,9,30,G1,3,DISP,NA,Distichlis,spicata,1,1,NA,NA,NA
2021,9,30,G1,3,SPPA,NA,Spartina,patens,37,1,NA,NA,NA
2021,9,30,G1,3,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2021,9,30,G2,3,PHAU,NA,Phragmites,australis,67,1,NA,NA,NA
2021,9,30,G3,3,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,9,30,G3,3,PHAU,NA,Phragmites,australis,4,1,NA,NA,NA
2021,9,30,G3,3,SPPA,NA,Spartina,patens,14,1,NA,NA,NA
2021,9,30,G3,3,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2021,9,30,G3,3,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2021,9,30,G3,3,ATPA,NA,Atriplex,patula,3,1,NA,NA,NA
2021,9,30,G3,3,KOVI,NA,Kosteletzkya,virginica,12,1,NA,NA,NA
2021,9,30,G1,4,SOSE,NA,Solidago,sempervirens,7,1,NA,NA,NA
2021,9,30,G1,4,SPPA,NA,Spartina,patens,7,1,NA,NA,NA
2021,9,30,G1,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,9,30,G2,4,PHAU,NA,Phragmites,australis,66,1,NA,NA,NA
2021,9,30,G3,4,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2021,9,30,G3,4,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2021,9,30,G3,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,9,30,G3,4,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2021,9,30,G3,4,SPPA,NA,Spartina,patens,23,1,NA,NA,NA
2021,9,30,G1,5,SCAM,NA,Schoenoplectus,americanus,19,1,NA,NA,NA
2021,9,30,G1,5,SPPA,NA,Spartina,patens,35,1,NA,NA,NA
2021,9,30,G1,5,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G2,5,PHAU,NA,Phragmites,australis,55,1,NA,NA,NA
2021,9,30,G3,5,SYTE,NA,Symphyotrichum,tenuifolium,4,1,NA,NA,NA
2021,9,30,G3,5,SPPA,NA,Spartina,patens,7,1,NA,NA,NA
2021,9,30,G3,5,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G3,5,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2021,9,30,G3,5,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2021,9,30,G3,5,SOSE,NA,Solidago,sempervirens,5,1,NA,NA,NA
2021,9,30,G3,5,ACCA,NA,Acorus,calamus,1,1,NA,NA,NA
2021,9,30,G1,6,SCAM,NA,Schoenoplectus,americanus,125,1,NA,NA,NA
2021,9,30,G1,6,SPPA,NA,Spartina,patens,4,1,NA,NA,NA
2021,9,30,G1,6,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G2,6,PHAU,NA,Phragmites,australis,49,1,NA,NA,NA
2021,9,30,G3,6,SPCY,NA,Spartina,cynosuroides,26,1,NA,NA,NA
2021,9,30,G1,7,SCAM,NA,Schoenoplectus,americanus,106,1,NA,NA,NA
2021,9,30,G1,7,SPPA,NA,Spartina,patens,7,1,NA,NA,NA
2021,9,30,G1,7,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G1,7,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,9,30,G2,7,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2021,9,30,G2,7,IVFR,NA,Iva,frutescens,16,1,NA,NA,NA
2021,9,30,G2,7,SCAM,NA,Schoenoplectus,americanus,148,1,NA,NA,NA
2021,9,30,G2,7,SPPA,NA,Spartina,patens,1,1,NA,NA,NA
2021,9,30,G2,7,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G2,7,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,9,30,G1,8,SPPA,NA,Spartina,patens,2,1,NA,NA,NA
2021,9,30,G1,8,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G1,8,SCAM,NA,Schoenoplectus,americanus,125,1,NA,NA,NA
2021,9,30,G1,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,9,30,G2,8,SCAM,NA,Schoenoplectus,americanus,132,1,NA,NA,NA
2021,9,30,G2,8,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G2,8,SPPA,NA,Spartina,patens,9,1,NA,NA,NA
2021,9,30,G2,8,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2021,9,30,G2,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,9,30,G1,9,SCAM,NA,Schoenoplectus,americanus,153,1,NA,NA,NA
2021,9,30,G1,9,SOSE,NA,Solidago,sempervirens,6,1,NA,NA,NA
2021,9,30,G1,9,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G1,9,SPPA,NA,Spartina,patens,5,1,NA,NA,NA
2021,9,30,G1,9,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2021,9,30,G2,9,SCAM,NA,Schoenoplectus,americanus,102,1,NA,NA,NA
2021,9,30,G2,9,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2021,9,30,G2,9,DISP,NA,Distichlis,spicata,0,1,NA,NA,NA
2021,9,30,G2,9,SPPA,NA,Spartina,patens,6,1,NA,NA,NA
2022,9,26,G1,1,PHAU,NA,Phragmites,australis,75,1,NA,NA,NA
2022,9,26,G1,1,ATPA,NA,Atriplex,patula,2,1,NA,NA,NA
2022,9,26,G1,1,SPCY,NA,Spartina,cynosuroides,4,1,NA,NA,NA
2022,9,26,G2,1,PHAU,NA,Phragmites,australis,63,1,NA,NA,NA
2022,9,26,G1,10,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2022,9,26,G1,10,SPCY,NA,Spartina,cynosuroides,9,1,NA,NA,NA
2022,9,26,G1,10,PHAU,NA,Phragmites,australis,36,1,NA,NA,NA
2022,9,26,G1,10,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2022,9,26,G2,10,PHAU,NA,Phragmites,australis,53,1,NA,NA,NA
2022,9,26,G1,11,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2022,9,26,G1,11,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2022,9,26,G1,11,SCAM,NA,Schoenoplectus,americanus,51,1,NA,NA,NA
2022,9,26,G1,11,PHAU,NA,Phragmites,australis,12,1,NA,NA,NA
2022,9,26,G1,11,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2022,9,26,G1,11,SPPA,NA,Spartina,patens,9,0.01,NA,Y,NA
2022,9,26,G2,11,PHAU,NA,Phragmites,australis,33,1,NA,NA,NA
2022,9,26,G1,12,SCAM,NA,Schoenoplectus,americanus,248,1,NA,NA,NA
2022,9,26,G1,12,KOVI,NA,Kosteletzkya,virginica,5,1,NA,NA,NA
2022,9,26,G1,12,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2022,9,26,G1,12,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2022,9,26,G1,12,SPPA,NA,Spartina,patens,73,0.01,NA,Y,NA
2022,9,26,G1,12,DISP,NA,Distichlis,spicata,10,0.01,NA,Y,NA
2022,9,26,G1,12,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,26,G1,13,SCAM,NA,Schoenoplectus,americanus,102,1,NA,NA,NA
2022,9,26,G1,13,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2022,9,26,G1,13,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2022,9,26,G1,13,SPPA,NA,Spartina,patens,76,0.01,NA,Y,NA
2022,9,26,G1,13,DISP,NA,Distichlis,spicata,6,0.01,NA,Y,NA
2022,9,26,G1,13,IVFR,NA,Iva frutescens,NA,2,1,NA,NA,NA
2022,9,26,G1,14,SCAM,NA,Schoenoplectus,americanus,289,1,NA,NA,NA
2022,9,26,G1,14,ATPA,NA,Atriplex,patula,9,1,NA,NA,NA
2022,9,26,G1,14,SPPA,NA,Spartina,patens,89,0.01,NA,Y,NA
2022,9,26,G1,14,DISP,NA,Distichlis,spicata,7,0.01,NA,Y,NA
2022,9,26,G1,15,SCAM,NA,Schoenoplectus,americanus,126,1,NA,NA,NA
2022,9,26,G1,15,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2022,9,26,G1,15,ATPA,NA,Atriplex,patula,25,1,NA,NA,NA
2022,9,26,G1,15,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2022,9,26,G1,15,SPPA,NA,Spartina,patens,9,0.01,NA,Y,NA
2022,9,26,G1,16,SCAM,NA,Schoenoplectus,americanus,255,1,NA,NA,NA
2022,9,26,G1,16,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2022,9,26,G1,16,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2022,9,26,G1,16,ATPA,NA,Atriplex,patula,10,1,NA,NA,NA
2022,9,26,G1,16,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2022,9,26,G1,16,SPPA,NA,Spartina,patens,45,0.01,NA,Y,NA
2022,9,26,G1,16,DISP,NA,Distichlis,spicata,1,0.01,NA,Y,NA
2022,9,26,G1,17,SCAM,NA,Schoenoplectus,americanus,85,1,NA,NA,NA
2022,9,26,G1,18,SCAM,NA,Schoenoplectus,americanus,131,1,NA,NA,NA
2022,9,26,G1,19,SCAM,NA,Schoenoplectus,americanus,108,1,NA,NA,NA
2022,9,26,G1,19,SPPA,NA,Spartina,patens,3,0.01,NA,Y,NA
2022,9,26,G1,19,DISP,NA,Distichlis,spicata,3,0.01,NA,Y,NA
2022,9,26,G1,2,SCAM,NA,Schoenoplectus,americanus,57,1,NA,NA,NA
2022,9,26,G1,2,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2022,9,26,G1,2,SPPA,NA,Spartina,patens,39,0.01,NA,Y,NA
2022,9,26,G1,2,DISP,NA,Distichlis,spicata,1,0.01,NA,Y,NA
2022,9,26,G2,2,PHAU,NA,Phragmites,australis,103,1,NA,NA,NA
2022,9,26,G1,20,TYAN,NA,Typha,angustifolia,12,1,NA,NA,NA
2022,9,26,G1,3,SOSE,NA,Solidago,sempervirens,7,1,NA,NA,NA
2022,9,26,G1,3,SPPA,NA,Spartina,patens,18,0.01,NA,Y,NA
2022,9,26,G1,3,IVFR,NA,Iva frutescens,NA,3,1,NA,NA,NA
2022,9,26,G2,3,PHAU,NA,Phragmites,australis,73,1,NA,NA,NA
2022,9,26,G2,3,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2022,9,26,G1,4,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2022,9,26,G1,4,SPPA,NA,Spartina,patens,53,0.01,NA,Y,NA
2022,9,26,G1,4,IVFR,NA,Iva frutescens,NA,3,1,NA,NA,NA
2022,9,26,G2,4,PHAU,NA,Phragmites,australis,93,1,NA,NA,NA
2022,9,26,G1,5,SCAM,NA,Schoenoplectus,americanus,22,1,NA,NA,NA
2022,9,26,G1,5,SPPA,NA,Spartina,patens,131,0.01,NA,Y,NA
2022,9,26,G1,5,DISP,NA,Distichlis,spicata,8,0.01,NA,Y,NA
2022,9,26,G2,5,PHAU,NA,Phragmites,australis,71,1,NA,NA,NA
2022,9,26,G1,6,SCAM,NA,Schoenoplectus,americanus,158,1,NA,NA,NA
2022,9,26,G1,6,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,26,G2,6,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2022,9,26,G2,6,PHAU,NA,Phragmites,australis,78,1,NA,NA,NA
2022,9,26,G1,7,SCAM,NA,Schoenoplectus,americanus,69,1,NA,NA,NA
2022,9,26,G1,7,SPPA,NA,Spartina,patens,36,0.01,NA,Y,NA
2022,9,26,G1,7,DISP,NA,Distichlis,spicata,4,0.01,NA,Y,NA
2022,9,26,G1,7,HIMO,NA,Hibiscus,moscheutos,2,1,NA,NA,NA
2022,9,26,G1,7,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,26,G2,7,SCAM,NA,Schoenoplectus,americanus,94,1,NA,NA,NA
2022,9,26,G2,7,PHAU,NA,Phragmites,australis,3,1,NA,NA,NA
2022,9,26,G2,7,DISP,NA,Distichlis,spicata,5,0.01,NA,Y,NA
2022,9,26,G2,7,SPPA,NA,Spartina,patens,1,0.01,NA,Y,NA
2022,9,26,G2,7,IVFR,NA,Iva frutescens,NA,3,1,NA,NA,NA
2022,9,26,G1,8,SCAM,NA,Schoenoplectus,americanus,228,1,NA,NA,NA
2022,9,26,G1,8,HIMO,NA,Hibiscus,moscheutos,2,1,NA,NA,NA
2022,9,26,G1,8,SPCY,NA,Spartina,cynosuroides,10,1,NA,NA,NA
2022,9,26,G1,8,DISP,NA,Distichlis,spicata,3,0.01,NA,Y,NA
2022,9,26,G1,8,SPPA,NA,Spartina,patens,1,0.01,NA,Y,NA
2022,9,26,G1,8,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,26,G2,8,SCAM,NA,Schoenoplectus,americanus,250,1,NA,NA,NA
2022,9,26,G2,8,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2022,9,26,G2,8,SPPA,NA,Spartina,patens,20,0.01,NA,Y,NA
2022,9,26,G2,8,DISP,NA,Distichlis,spicata,8,0.01,NA,Y,NA
2022,9,26,G2,8,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,26,G1,9,SCAM,NA,Schoenoplectus,americanus,239,1,NA,NA,NA
2022,9,26,G1,9,SPPA,NA,Spartina,patens,25,0.01,NA,Y,NA
2022,9,26,G1,9,DISP,NA,Distichlis,spicata,1,0.01,NA,Y,NA
2022,9,26,G2,9,SCAM,NA,Schoenoplectus,americanus,100,1,NA,NA,NA
2022,9,26,G2,9,SOSE,NA,Solidago,sempervirens,16,1,NA,NA,NA
2022,9,26,G2,9,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2022,9,26,G2,9,SPPA,NA,Spartina,patens,22,0.01,NA,Y,NA
2022,9,26,G2,9,DISP,NA,Distichlis,spicata,5,0.01,NA,Y,NA
2022,9,27,R1,1,SPAL,NA,Spartina,alterniflora,57,1,NA,NA,NA
2022,9,27,R1,1,SYTE,NA,Symphyotrichum,tenuifolium,4,1,NA,NA,NA
2022,9,27,R1,1,SCRO,NA,Schoenoplectus,robustus,14,1,NA,NA,NA
2022,9,27,R1,1,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2022,9,27,R1,1,SPPA,NA,Spartina,patens,37,0.01,NA,Y,NA
2022,9,27,R2,1,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2022,9,27,R2,1,PHAU,NA,Phragmites,australis,40,1,NA,NA,NA
2022,9,27,R2,1,SPPA,NA,Spartina,patens,52,0.01,NA,Y,NA
